magnitude,amplitude_tfac1,amplitude_err_tfac1,width_tfac1,width_err_tfac1,amplitude_tfac2,amplitude_err_tfac2,width_tfac2,width_err_tfac2,amplitude_tfac3,amplitude_err_tfac3,width_tfac3,width_err_tfac3,amplitude_tfac4,amplitude_err_tfac4,width_tfac4,width_err_tfac4
7,0.0004753139521782625,6.905087485663779e-05,1.463359430251591,0.2638340210625219,0.0004753148881826091,4.8629701996865204e-05,1.4633613754216954,0.18579279323424852,0.00047531455418697773,3.965358375831884e-05,1.463360839557879,0.15149593121012492,0.0004753150807013674,3.431710642118641e-05,1.463361518448689,0.131104463949307
8,0.0004753121517904953,0.00011075034274549886,1.4633564866156374,0.42323683560578357,0.0004753137248449042,7.754284265983413e-05,1.4633591219441775,0.29628804512558904,0.0004753145843411679,6.310059673333096e-05,1.4633610403919997,0.2410899834004039,0.0004753142522823044,5.4556312251661916e-05,1.4633604375406335,0.208436236284317
9,0.00047530958988588107,0.00018065895740084948,1.4633545622135131,0.6906889754739048,0.00047531209550351566,0.00012474059381267037,1.4633573867419258,0.47673310691777654,0.0004753129858881099,0.00010101953584226081,1.4633583685333027,0.3860282520230617,0.0004753134057543503,8.712339558658886e-05,1.4633579009599347,0.33290023106996686
10,0.00047530325665862453,0.0003057865633779334,1.4633476401786458,1.170096890546076,0.00047530836055596407,0.0002048571582118702,1.4633531372812805,0.7833213295104098,0.0004753103792134397,0.00016405483025879798,1.463355436477425,0.6271294032500604,0.0004753113947962642,0.00014066502659120393,1.4633556821007616,0.537634916677912
11,0.000475293091679874,0.0005546138171881615,1.463337451625928,2.1253829652833005,0.0004753014977561566,0.0003515643169122662,1.4633466588950392,1.3456963128207053,0.0004753048093967184,0.0002751063592856169,1.4633493485140379,1.0524872280752327,0.0004753069732681224,0.00023290769331369652,1.4633525425804292,0.8907696314899543
12,0.0004752802769517004,0.001109694601742983,1.4633233797624772,4.260164815921517,0.00047528946519361437,0.0006520253253158183,1.463332490660646,2.4997960082621353,0.0004752949552508392,0.0004910002343354834,1.4633384860765386,1.8809929419222857,0.000475298493390558,0.000406117498707574,1.4633423876221114,1.5550452798560344
13,0.00047526935852341794,0.002447064724402856,1.4633103736261521,9.407887472959995,0.00047527683890041756,0.0013385412541114853,1.4633186221346148,5.140782710761234,0.00047528220684337077,0.000962948799308601,1.46332454122837,3.695536092789505,0.0004752862463545672,0.0007715261224374448,1.4633289366442344,2.959225044664451
14,0.0004752637322682402,0.005771302231238355,1.4633059676352687,22.206458475344203,0.00047526745033167926,0.003011177032993651,1.4633074397818078,11.579605556165255,0.0004752710340756724,0.00208773032031169,1.4633122212690046,8.0245414750485,0.000475274108415719,0.0016238107237951309,1.4633156113320809,6.2387351886556965
15,0.0004752602939927153,0.014103391244689893,1.4632994747714019,54.28773182012327,0.00047526180214453015,0.0071824763067155585,1.4633003076946154,27.639565124714427,0.00047526408516364126,0.004873955181803928,1.4633044848058097,18.75118344440305,0.0004752658212733248,0.0037184215968400925,1.4633065337010205,14.302549425019723
16,0.0004752590688572895,0.03502525978451578,1.4632982529763532,134.8468872851999,0.0004752599117499443,0.017645459993759757,1.463299960667984,67.92642520535532,0.0004752607182076633,0.011851533284942737,1.463300910189433,45.61794125436767,0.000475261511417803,0.008954084134479541,1.46330178459779,34.46157442273215
