magnitude,amplitude_tfac1,amplitude_err_tfac1,width_tfac1,width_err_tfac1,amplitude_tfac2,amplitude_err_tfac2,width_tfac2,width_err_tfac2,amplitude_tfac3,amplitude_err_tfac3,width_tfac3,width_err_tfac3,amplitude_tfac4,amplitude_err_tfac4,width_tfac4,width_err_tfac4
7,0.0005361464646534353,4.3823216598762144e-05,1.4183033017196292,0.16828228095603215,0.0005361473189168201,3.093590399004252e-05,1.4183065453380543,0.11879481197332906,0.0005361475889576071,2.524608735800865e-05,1.4183075710027446,0.09694316837824644,0.0005361477370948739,2.1857363404778882e-05,1.4183081314978438,0.08393245717456946
8,0.000536143916089579,6.98049431909695e-05,1.4182936261711356,0.26805181467236533,0.0005361447337958659,4.915398636646172e-05,1.4182972578105932,0.18875207232710214,0.0005361454462224568,4.007750275386646e-05,1.4182999623734334,0.15389851581708583,0.0005361470837219711,3.468326087478089e-05,1.4183056530375306,0.13318522825606854
9,0.0005361364435207812,0.0001120118714683596,1.418265789220741,0.43013595386366815,0.0005361428476752176,7.83957282023143e-05,1.4182895696404498,0.3010400768074118,0.000536144600968602,6.378783894532691e-05,1.4182962336728582,0.24494630088797079,0.0005361454863259488,5.5143172064370764e-05,1.4182995950777892,0.2117494909707569
10,0.0005361233483248523,0.00018291400555587415,1.418215591735098,0.7023979774974625,0.0005361351898916283,0.0001261871124424171,1.4182605004381268,0.4845664090311226,0.0005361393743813585,0.00010216078878203559,1.4182763825795066,0.392294477331628,0.0005361415185397868,8.808958078437558e-05,1.4182845235685917,0.3382603667814179
11,0.0005360933601473582,0.0003103125862288727,1.4181001948590557,1.1916360619437179,0.0005361177667553983,0.0002075089206003692,1.418194400294154,0.7968260203824731,0.0005361270416046357,0.00016606364839610434,1.4182296140178487,0.6376988596406096,0.0005361320698355785,0.00014233091012489442,1.4182486570837496,0.5465459422184678
12,0.0005360440520540233,0.0005649724664875658,1.4179129370768424,2.169587802601791,0.0005360832175434891,0.00035703506715349816,1.4180632076973676,1.3710241861064656,0.0005361009267313996,0.00027902218442304766,1.4181303918002854,1.0714944350741422,0.0005361098367470161,0.000236033984147191,1.4181648379177736,0.9063889471110849
13,0.0005359860700726955,0.0011354769733320216,1.4176943810581,4.360484255720401,0.0005360297154589588,0.0006649343232005688,1.417858499878476,2.553499657035365,0.0005360552078985706,0.000499746602864826,1.4179569190005914,1.9191017579394698,0.0005360702921414866,0.00041283165495448274,1.4180146758669383,1.585359977511144
14,0.000535939227189335,0.002513055343593663,1.417516619262749,9.650817720846774,0.0005359724548446786,0.001371023994574582,1.417641169835156,5.265085902273319,0.0005359953153910537,0.000984479637072501,1.4177285284660675,3.780671769768151,0.0005360154833733957,0.0007876136504693232,1.4178060930241732,3.024611707376477
15,0.000535911704956316,0.0059393451048837505,1.4174104882242096,22.809291480334974,0.0005359294991350252,0.0030942335374227023,1.4174802392808628,11.882916368674282,0.0005359451371605052,0.0021426421936954734,1.417538039733096,8.228405602506221,0.0005359601352958769,0.0016647430813288002,1.4175944330443664,6.3930591224512385
16,0.0005358988808737983,0.014528863645829159,1.4173617803440377,55.79618016063596,0.000535907514252243,0.007393663250439037,1.4173945712950375,28.39435147341946,0.0005359160500815743,0.005014078373589294,1.4174286078245866,19.255955133256656,0.0005359235825786045,0.0038230682667676126,1.4174572070820772,14.682231474750674
